Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
19604,Punta Espada Airport,Uribia,CO,,,12.075256,-71.125725,,,,,small_airport,OurAirports
19605,Banco De La Republica Heliport,Barbacoas,CO,,,1.672222,-78.142222,,,,,heliport,OurAirports
19606,Banco De La Republica Heliport,Pasto,CO,,,1.196944,-77.28,,,,,heliport,OurAirports
19607,Banco De La Republica Heliport,Quibdo,CO,,,5.6975,-76.665,,,,,heliport,OurAirports
19608,Banco De La Republica Heliport,Condoto,CO,,,5.1,-76.649444,,,,,heliport,OurAirports
19609,Centro Administrativo Municipal Heliport,Cali,CO,,,3.456389,-76.536944,,,,,heliport,OurAirports
19610,Banco De Occidente Heliport,Cali,CO,,,3.451111,-76.535556,,,,,heliport,OurAirports
19611,Banco De La Republica Heliport,Cali,CO,,,3.634167,-76.408889,,,,,heliport,OurAirports
19612,Isa Palmira Heliport,Palmira,CO,,,3.537778,-76.401111,,,,,heliport,OurAirports
19613,El Pailon Heliport,Candelaria,CO,,,3.410556,-76.350556,,,,,heliport,OurAirports
19614,Helivalle Heliport,Palmira,CO,,,3.558889,-76.306389,,,,,heliport,OurAirports
19615,Cofa Buga Heliport,Buga,CO,,,3.895556,-76.305833,,,,,heliport,OurAirports
19616,Cofa-Palmira Heliport,Palmira,CO,,,3.514722,-76.305556,,,,,heliport,OurAirports
19617,Cofa Roldanillo Heliport,Roldanillo,CO,,,4.413611,-76.143333,,,,,heliport,OurAirports
19618,Cofa Montenegro Heliport,Montenegro,CO,,,4.508333,-75.786389,,,,,heliport,OurAirports
19619,Baru Heliport,Cartagena,CO,,,10.210278,-75.616667,,,,,heliport,OurAirports
19620,Fundicion Gutierrez Heliport,Medellin,CO,,,6.25,-75.578611,,,,,heliport,OurAirports
19621,Fundicion Escobar Heliport,Medellin,CO,,,6.246944,-75.576389,,,,,heliport,OurAirports
19622,Palacio Municipal Heliport,Medellin,CO,,,6.591389,-75.576389,,,,,heliport,OurAirports
19623,Banco De La Republica Heliport,Medellín,CO,,,6.252778,-75.573889,,,,,heliport,OurAirports
19624,Hospital General De Medellin Heliport,Medellin,CO,,,6.235,-75.572778,,,,,heliport,OurAirports
19625,Isa Medellin Heliport,Medellin,CO,,,6.200556,-75.572222,,,,,heliport,OurAirports
19626,Banco Popular Heliport,Medellín,CO,,,6.252222,-75.570833,,,,,heliport,OurAirports
19627,Banco Cafetero Heliport,Manizales,CO,,,5.070278,-75.528889,,,,,heliport,OurAirports
19628,Hospital De Caldas Heliport,Manizales,CO,,,5.0625,-75.500833,,,,,heliport,OurAirports
19629,Beneficencia Del Tolima Heliport,Ibagué,CO,,,4.443889,-75.241667,,,,,heliport,OurAirports
19630,Banco De La Republica Heliport,Caucasia,CO,,,7.989722,-75.197778,,,,,heliport,OurAirports
19631,Banco De La Republica Heliport,Girardot,CO,,,4.299444,-74.810833,,,,,heliport,OurAirports
19632,Banco De La Republica Heliport,Barranquilla,CO,,,10.989444,-74.789167,,,,,heliport,OurAirports
19633,Drummond Heliport,Cienaga,CO,,,11.059722,-74.211111,,,,,heliport,OurAirports
19634,Helicentro Heliport,Cota,CO,,,4.746389,-74.146667,,,,,heliport,OurAirports
19635,Hospital De Engativa Heliport,Bogota,CO,,,4.710556,-74.11,,,,,heliport,OurAirports
19636,Camara De Comercio De Bogota Heliport,Bogotá,CO,,,4.657222,-74.106944,,,,,heliport,OurAirports
19637,Fiscalia General De La Nacion Heliport,Bogota,CO,,,4.641944,-74.103333,,,,,heliport,OurAirports
19638,Caja De Vivienda Militar Heliport,Bogotá,CO,,,4.646389,-74.0975,,,,,heliport,OurAirports
19639,Beneficiencia De Cundinamarca Heliport,Bogotá,CO,,,4.638611,-74.096667,,,,,heliport,OurAirports
19640,Centro Internacional Tequendama Heliport,Bogotá,CO,,,4.617222,-74.088333,,,,,heliport,OurAirports
19641,Banco De Occidente Heliport,Bogotá,CO,,,4.617778,-74.087222,,,,,heliport,OurAirports
19642,Proma Heliport,Bogota,CO,,,4.728056,-74.084444,,,,,heliport,OurAirports
19643,Caja De Vivienda Militar Heliport,Medellín,CO,,,4.646389,-74.083333,,,,,heliport,OurAirports
19644,Parque Central Bavaria Heliport,Bogota,CO,,,4.620278,-74.073333,,,,,heliport,OurAirports
19645,Clinica Shaio Heliport,Bogotá,CO,,,4.700833,-74.0675,,,,,heliport,OurAirports
19646,Centro Comercial Andino Heliport,Bogotá,CO,,,4.669167,-74.056111,8396,,,,heliport,OurAirports
19647,I.N.G. Barings Heliport,Bogota,CO,,,4.660556,-74.054444,,,,,heliport,OurAirports
19648,Bavaria Heliport,Bogotá,CO,,,4.677778,-74.047222,,,,,heliport,OurAirports
19649,Apotema Heliport,Bogotá,CO,,,4.693333,-74.039444,,,,,heliport,OurAirports
19650,Helitaxi Heliport,Bogota,CO,,,4.625833,-73.875556,,,,,heliport,OurAirports
19651,Ecopetrol Heliport,Barrancabermeja,CO,,,7.0775,-73.865,,,,,heliport,OurAirports
19652,Isa Giron Heliport,Giron,CO,,,7.058333,-73.129722,,,,,heliport,OurAirports
19653,Estacion De Bomberos Heliport,Bucaramanga,CO,,,7.113611,-73.129167,,,,,heliport,OurAirports
19654,Fundacion Oftalmologica De Santander Heliport,Bucaramanga,CO,,,7.074722,-73.115278,,,,,heliport,OurAirports
19655,Loreto North Airstrip,,CO,,,-3.524,-70.328,505,,,,small_airport,OurAirports
19656,Nugent Airstrip,,CO,,,-3.863,-70.04,415,,,,closed,OurAirports
19657,Ríohacha Highway Strip,Ríohacha,CO,,,11.4988,-72.9892,30,,,,small_airport,OurAirports
19658,Mondo Nuevo Airport,Mondo Nuevo,CO,,,8.3909,-75.7911,108,,,,small_airport,OurAirports
19659,Patetal Airport,Ayapel,CO,,,8.231858,-75.058043,145,,,,small_airport,OurAirports
19660,Taraira Airstrip,Taraira,CO,,,-0.56784,-69.638809,,,,,small_airport,OurAirports
19661,Airport Hacienda Nápoles,Puerto Triunfo,CO,,,5.922102,-74.728632,775,,,,small_airport,OurAirports
19662,La Venturosa West Airstrip,,CO,,,6.159436,-69.032764,250,,,,small_airport,OurAirports
19663,Isla del Encanto Heliport,Barú,CO,,,10.13245,-75.68624,16,,,,heliport,OurAirports
19664,Puerto Inglés Airport,Uribia,CO,,,11.98163,-71.19072,,,,,small_airport,OurAirports
19665,Calamar Airport,Chigorodó,CO,,,7.619698,-76.646633,146,,,,closed,OurAirports
19666,Caranacoa Airport,Caranacoa,CO,,,2.43252,-68.92068,,,,,small_airport,OurAirports
19667,Caño Colorado Airport,Caño Colorado,CO,,,2.27219,-68.35831,294,,,,small_airport,OurAirports
19668,Cejal Airport,Cejal,CO,,,3.99822,-68.33819,322,,,,small_airport,OurAirports
19669,Arabia Airport,Barranco Minas,CO,,,3.60726,-69.046761,486,,,,small_airport,OurAirports
19670,La Esperanza Airport,Puerto Lleras,CO,,,3.31229,-73.36607,804,,,,small_airport,OurAirports
19671,San Martín Airport,San Martín,CO,,,3.70239,-73.68825,1378,,,,small_airport,OurAirports
19672,Techo International Airport,Bogotá,CO,,,4.62674,-74.1474,8390,,,,closed,OurAirports
19673,Cocosolo Airport,Cartagena de Indias,CO,,,10.35052,-75.50218,20,,,,small_airport,OurAirports
19674,Cartagena Naval Heliport,Cartagena de Indias,CO,,,10.41375,-75.54756,3,,,,heliport,OurAirports
19675,Carlos Haime University Hospital Helipad,Serena del Mar,CO,,,10.5084,-75.46766,20,,,,heliport,OurAirports
19676,Gómez Niño Airport,Bucaramanga,CO,,,7.10433,-73.12403,3058,,,,closed,OurAirports
19677,Rocoso Airstrip,Rocoso,CO,,,1.766012,-71.290267,,,,,small_airport,OurAirports
19678,Papunahua River 3 Airstrip,Rocoso,CO,,,1.726449,-71.22671,,,,,small_airport,OurAirports
19679,Papunahua River 2 Airstrip,Papunahua,CO,,,1.690165,-71.097652,919,,,,closed,OurAirports
19680,Pavorrandocito North Airport,Mutatá,CO,,,7.395196,-76.587925,125,,,,small_airport,OurAirports
19681,La Gabriela Airport,Mutatá,CO,,,7.44249,-76.59209,121,,,,small_airport,OurAirports
19682,Finca San Jacinto Airport,Apartadó,CO,,,7.90635,-76.65152,72,,,,small_airport,OurAirports
19683,Balboa Airport,Unguía,CO,,,8.27745,-77.14141,226,,,,small_airport,OurAirports
19684,Tanela Airport,Acandí,CO,,,8.39047,-77.27398,260,,,,small_airport,OurAirports
19685,Bogota Police Academy Heliport,Bogotá,CO,,,4.589189,-74.132313,8421,,,,heliport,OurAirports
19686,National Police Antinarcotics Heliport,Santa Marta,CO,,,11.224834,-74.178461,74,,,,heliport,OurAirports
19687,Papare Military Base Heliport,Santa Marta,CO,,,11.232518,-74.220455,24,,,,heliport,OurAirports
19688,Piedra Ñi Airport,Mitu,CO,,,0.108611,-70.326944,583,,,,closed,OurAirports
19689,Oreganal Airport,Barrancas,CO,,,10.979444,-72.739444,480,,,,closed,OurAirports
19690,Aguaclara Airport,Aguaclara,CO,,,4.747105,-72.987735,1090,,,,closed,OurAirports
19691,Villanueva Airport,Turbo,CO,,,7.96984,-76.629789,83,,,,closed,OurAirports
19692,El Gilgal Airport,Unguía,CO,,,8.190978,-77.078646,89,,,,closed,OurAirports
19693,Planeta Rica Airport,Planeta Rica,CO,,,8.398853,-75.577379,280,,,,closed,OurAirports
19694,Andes Airport,Andes,CO,,,5.69764,-75.88038,3900,,,,closed,OurAirports
19695,Gilgal Airport,Unguía,CO,,,8.190674,-77.078576,148,,,,closed,OurAirports
19696,Santa Fé de Antioquía Airport,Santa Fé de Antioquía,CO,,,6.500631,-75.822521,1500,,,,closed,OurAirports
19697,Virgilio Barco Vargas (La Chorrera) Airport,La Chorrera,CO,LCR,,-1.456361,-72.801086,564,,,,small_airport,OurAirports
19698,Flagler Aerial Spraying Inc Airport,Flagler,US,,,39.279998779296875,-103.06700134277344,4945,,,,small_airport,OurAirports
19699,General Mail Facility Heliport,Denver,US,,,39.792621,-104.899104,5223,,,,heliport,OurAirports
19700,Harrington Ranch Airport,Bennet,US,,,39.62969970703125,-104.51899719238281,5975,,,,small_airport,OurAirports
19701,Aspen Gliderport,Aspen,US,,,39.2599983215332,-106.91200256347656,8440,,,,small_airport,OurAirports
19702,Aurora Presbyterian Hospital Heliport,Aurora,US,,,39.72639846801758,-104.8270034790039,5415,,,,heliport,OurAirports
19703,Wirth Field,New Raymer,US,,,40.51359939575195,-103.91200256347656,4881,,,,small_airport,OurAirports
19704,Athanasiou Valley Airport,Blackhawk,US,,,39.85419845581055,-105.47100067138672,8900,,,,small_airport,OurAirports
19705,Lemons Private Strip,Boulder,US,,,39.99470138549805,-105.2239990234375,5230,,,,small_airport,OurAirports
19706,Granite Mountain Lodge Airport,Salida,US,,,38.416099548339844,-106.05799865722656,9000,,,,small_airport,OurAirports
19707,Brighton Van-Aire Estates Airport,Brighton,US,,,39.98352,-104.70464,5055,,,,small_airport,OurAirports
19708,Kelly Air Park,Elbert,US,,,39.2247009277,-104.63999939,7040,,,,small_airport,OurAirports
19709,Arapahoe Medical Park/Littleton Hospital Heliport,Littleton,US,,,39.57640075683594,-104.98699951171875,5581,,,,heliport,OurAirports
19710,Sky Haven Airport,Byers,US,,,39.713600158691406,-104.19400024414062,5215,,,,small_airport,OurAirports
19711,Chaparral Airport,Deer Trail,US,,,39.464001,-104.258003,5930,,,,small_airport,OurAirports
19712,Tezak Airport,Canon City,US,,,38.43568,-105.26028,6280,,,,small_airport,OurAirports
19713,Flying W Ranch Airport,Cedaredge,US,,,38.86249923706055,-107.82099914550781,6885,,,,small_airport,OurAirports
19714,Craig Heliport,Craig,US,,,40.524200439453125,-107.55599975585938,6500,,,,heliport,OurAirports
19715,Hildebrandt Airport,Bethune,US,,,39.279623,-102.47474,4300,,,,small_airport,OurAirports
19716,St Francis Hospital Heliport,Colorado Springs,US,,,38.848899841309,-104.80799865723,6061,,,,heliport,OurAirports
19717,Penrose Saint Francis Hospital Heliport,Colorado Springs,US,,,38.86599,-104.822182,6132,,,,heliport,OurAirports
19718,Metrogro Farm Airport,Agate,US,,,39.494857,-103.727361,5240,,,,small_airport,OurAirports
19719,Tanner Field,Cortez,US,,,37.46780014038086,-108.66500091552734,6640,,,,small_airport,OurAirports
19720,Gates Rubber County Heliport,Denver,US,,,39.698001861572266,-104.98699951171875,5289,,,,heliport,OurAirports
19721,Rose Medical Center Heliport,Denver,US,,,39.732734,-104.932901,5383,,,,heliport,OurAirports
19722,Capri Heliport,Denver,US,,,39.85279846191406,-104.97699737548828,5255,,,,heliport,OurAirports
19723,St Lukes Hospital Heliport,Denver,US,,,39.74720001220703,-104.98100280761719,5330,,,,heliport,OurAirports
19724,Denver Health Heliport,Denver,US,,,39.728223,-104.990523,5212,,,,heliport,OurAirports
19725,Elbert County Heliport,Kiowa,US,,,39.34389877319336,-104.46499633789062,6380,,,,heliport,OurAirports
19726,St Joseph Hospital Heliport,Denver,US,,,39.746181,-104.970543,5463,,,,heliport,OurAirports
19727,Comanche Airfield Llc Airport,Strasburg,US,,,39.74720001220703,-104.31300354003906,5350,,,,small_airport,OurAirports
19728,Vtol Heliport,Denver,US,,,39.742801666259766,-104.99400329589844,5354,,,,heliport,OurAirports
19729,Denver Police Department-District 3 Heliport,Denver,US,,,39.6875,-104.95999908447,5340,,,,heliport,OurAirports
19730,Circle 8 Ranch Airport,Elizabeth,US,,,39.33470153808594,-104.5459976196289,6650,,,,small_airport,OurAirports
19731,Pinyon Airport,Glade Park,US,,,39.00279998779297,-108.70999908447266,6980,,,,small_airport,OurAirports
19732,Yankee Port Heliport,Greenwood Village,US,,,39.57500076293945,-104.8759994506836,5854,,,,heliport,OurAirports
19733,Avista Adventist Hospital Heliport,Louisville,US,,,39.952439,-105.151289,5510,,,,heliport,OurAirports
19734,Mercy Regional Medical Center Heliport,Durango,US,,,37.2832984924,-107.874000549,6585,,,,heliport,OurAirports
19735,Goldys Field,Gypsum,US,,,39.599998,-106.973999,6720,,,,small_airport,OurAirports
19736,Crop Air Inc Airport,Eaton,US,,,40.512201,-104.651256,4800,,,,small_airport,OurAirports
19737,Aspen Valley Hospital Heliport,Aspen,US,,,39.190006808300005,-106.839004755,8140,,,,heliport,OurAirports
19738,Henderson Heliport,Empire,US,,,39.7682991027832,-105.8479995727539,10400,,,,heliport,OurAirports
19739,Marshdale STOLport,Evergreen,US,,,39.58330154418945,-105.3030014038086,7700,,,,small_airport,OurAirports
19740,Yankee Field,Fort Collins,US,,,40.634700775146484,-104.99099731445312,5050,,,,small_airport,OurAirports
19741,G W Flanders Ranch Strip,Falcon,US,,,38.983299255371094,-104.63400268554688,7260,,,,small_airport,OurAirports
19742,Christman Field,Fort Collins,US,,,40.597198486328125,-105.14399719238281,5160,,,,small_airport,OurAirports
19743,Jjs Airport,Keenesburg,US,,,39.9640998840332,-104.46299743652344,5075,,,,small_airport,OurAirports
19744,Rhoads Heliport,Firestone,US,,,40.112701416015625,-104.9520034790039,5000,,,,heliport,OurAirports
19745,Wings N Things Airpark & Museum Airport,Longmont,US,,,40.105801,-104.955002,5000,,,,small_airport,OurAirports
19746,Hay Fever Farm Airport,Galeton,US,,,40.545799255371094,-104.56400299072266,4840,,,,small_airport,OurAirports
19747,Horseshoe Landings Airport,Keenesburg,US,,,40.105344,-104.429712,4800,,,,small_airport,OurAirports
19748,Cherry Creek Townhouse Heliport,Glendale,US,,,39.705501556396484,-104.93900299072266,5340,,,,heliport,OurAirports
19749,Brown's Fort Heliport,Canon City,US,,,38.49639892578125,-105.31099700927734,6300,,,,heliport,OurAirports
19750,Mount San Rafael Heliport,Trinidad,US,,,37.1875,-104.48799896240234,6100,,,,heliport,OurAirports
19751,Geary Ranch Airport,Westcliffe,US,,,38.045799255371094,-105.47100067138672,8300,,,,small_airport,OurAirports
19752,Frederick-Firestone F.S. #2 Heliport,Frederick,US,,,40.121944,-104.980833,4974,,,,heliport,OurAirports
19753,Dan Riggs Memorial Heliport,Westcliffe,US,,,38.1478,-105.467003,7880,,,,heliport,OurAirports
19754,Parkview Medical Center Heliport,Pueblo,US,,,38.280799865722656,-104.61399841308594,4766,,,,heliport,OurAirports
19755,Helitrax / Telluride Heliport,Telluride,US,,,37.939999,-107.848998,9430,,,,heliport,OurAirports
19756,Air Sprayers Number 2 Airport,Hartman,US,,,38.11172,-102.21524,3610,,,,small_airport,OurAirports
19757,Mc Elroy Heliport,Kremmling,US,,,40.002799987799996,-106.452003479,9209,,,,heliport,OurAirports
19758,Overlook Athletic Club Heliport,Breckenridge,US,,,39.472999572753906,-106.03299713134766,10085,,,,heliport,OurAirports
19759,Eden Ranch Airport,Hotchkiss,US,,,38.835708,-107.867003,6150,,,,small_airport,OurAirports
19760,Lincoln Community Hospital Heliport,Hugo,US,,,39.138832,-103.474474,5034,,,,heliport,OurAirports
19761,Falcon Air Force Base Helipad,Colorado Springs,US,,,38.70330047607422,-104.52300262451172,6288,,,,heliport,OurAirports
19762,Fowler Airport,Fowler,US,,,38.0724983215332,-104.0459976196289,4428,,,,small_airport,OurAirports
19763,Land Airport,Keenesburg,US,,,40.09579849243164,-104.58899688720703,5000,,,,small_airport,OurAirports
19764,Idlers Field,Kirk,US,,,39.608299255371094,-102.54100036621094,4159,,,,small_airport,OurAirports
19765,Rifle Junction Heliport,Rifle,US,,,39.53390121459961,-107.77200317382812,5609,,,,heliport,OurAirports
19766,Dbs Air Heliport,Rifle,US,,,39.527801513671875,-107.71900177001953,5548,,,,heliport,OurAirports
19767,Kusa Helistop,Denver,US,,,39.721099853515625,-104.98300170898438,5260,,,,heliport,OurAirports
19768,Barber Field,Delta,US,,,38.77280044555664,-108.04399871826172,5050,,,,small_airport,OurAirports
19769,Usaf Academy Bullseye Aux Airstrip,Ellicott,US,,,38.75830078125,-104.30699920654297,6036,,,,small_airport,OurAirports
19770,Frasier Ranch Airport,Last Chance,US,,,39.644451,-103.641672,5000,,,,small_airport,OurAirports
19771,Perry Park Airport,Larkspur,US,,,39.25,-104.89099884033203,6700,,,,small_airport,OurAirports
19772,True Grit South Airport,Telluride,US,,,38.052378,-107.984871,9580,,,,small_airport,OurAirports
19773,Reed Hollow Ranch Airport,Franktown,US,,,39.371700286865234,-104.74299621582031,6200,,,,small_airport,OurAirports
19774,Comanche Springs Ranch Airport,Strasburg,US,,,39.72079849243164,-104.322998046875,5435,,,,small_airport,OurAirports
19775,Orangeville / Brundle Field,,CA,,,43.8745094139,-80.1798963547,1630,,,,small_airport,OurAirports
19776,Orangeville / Laurel Airstrip,Orangeville,CA,,,43.916799,-80.205731,1620,,,,small_airport,OurAirports
19777,Orillia (Ontario Provincial Police) Heliport,Orillia,CA,,,44.584698344699994,-79.4275474548,820,,,,heliport,OurAirports
19778,Cooper Falls Airstrip,,CA,,,44.778056,-79.248333,781,,,,small_airport,OurAirports
19779,Val D'or (St. Pierre) Heliport,,CA,,,48.0774338086,-77.8686261177,1000,,,,heliport,OurAirports
19780,Orono Field,,CA,,,43.97278,-78.58945,590,,,,small_airport,OurAirports
19781,Orangeville/Rosehill Airfield,,CA,,,43.901929,-80.023782,1500,,,,small_airport,OurAirports
19782,Iona Station (Bobier Strip),,CA,,,42.676389,-81.451111,755,,,,small_airport,OurAirports
19783,Mount Forest (Louise Marshall Hospital) Heliport,Mount Forest,CA,,,43.97420120239258,-80.73750305175781,1365,,,,heliport,OurAirports
19784,Palmerston (District Hospital) Heliport,Palmerston,CA,,,43.83829879760742,-80.84190368652344,1300,,,,heliport,OurAirports
19785,Simcoe (Dennison Field) Airport,Simcoe,CA,,,42.819408,-80.265019,722,,,,small_airport,OurAirports
19786,Tarten Heliport,Toronto,CA,,,43.6539083949,-79.65785399079999,560,,,,heliport,OurAirports
19787,Hagersville (West Haldimand General Hospital) Heliport,Hagersville,CA,,,42.958369810200004,-80.04342556,730,,,,heliport,OurAirports
19788,Meaford (General Hospital) Heliport,Meaford,CA,,,44.60689926147461,-80.5988998413086,675,,,,heliport,OurAirports
19789,Simcoe (Norfolk General Hospital) Heliport,Simcoe,CA,,,42.847259685100006,-80.32039046290001,710,,,,heliport,OurAirports
19790,Dunnville (Haldimand War Memorial Hospital) Heliport,Dunnville,CA,,,42.913644916,-79.62854146960001,596,,,,heliport,OurAirports
19791,Fergus (Groves Memorial Community Hospital) Heliport,Fergus,CA,,,43.7214899523,-80.37602752450002,1411,,,,heliport,OurAirports
19792,Welland (County General Hospital) Heliport,Welland,CA,,,42.977576456399994,-79.2497491837,585,,,,heliport,OurAirports
19793,Pilot Butte Airport,Pilot Butte,CA,,,50.46110153198242,-104.43099975585938,2000,,,,small_airport,OurAirports
19794,Bancroft (North Hastings District Hospital) Heliport,Bancroft,CA,,,45.071851,-77.879092,1085,,,,heliport,OurAirports
19795,Paramount Bistcho Airport,Paramount Bistcho,CA,,,59.6381,-118.333,1969,,,,small_airport,OurAirports
19796,Baldwin Airport,Baldwin,CA,,,44.2672004699707,-79.3405990600586,750,,,,small_airport,OurAirports
19797,Port Carling Airport,Port Carling,CA,,,45.093001,-79.597301,857,,,,small_airport,OurAirports
19798,Walter's Field,Belwood,CA,,,43.840579,-80.442882,1550,,,,small_airport,OurAirports
19799,Brampton (National D) Heliport,Brampton,CA,,,43.833112432,-79.70222041010001,780,,,,heliport,OurAirports
19800,Avon Bay Helideck,Port Carling,CA,,,45.126779,-79.667786,747,,,,heliport,OurAirports
19801,Teeswater (Thompson Field) Airport,Teeswater,CA,,,43.948299407958984,-81.27189636230469,1000,,,,small_airport,OurAirports
19802,Pontiac Airpark Water Aerodrome,Pontiac,CA,,,45.523611,-76.170833,190,,,,seaplane_base,OurAirports
19803,W Shores Helideck,Port Carling,CA,,,45.062956,-79.579866,741,,,,heliport,OurAirports
19804,Huntsville (Memorial District Hospital) Heliport,Huntsville,CA,,,45.34000015258789,-79.2042007446289,975,,,,heliport,OurAirports
19805,Ethel Airport,Ethel,CA,,,43.744998931884766,-81.17669677734375,1170,,,,small_airport,OurAirports
19806,Durham (Memorial Hospital) Heliport,Durham,CA,,,44.18330001831055,-80.83329772949219,1125,,,,heliport,OurAirports
19807,Brussels (Armstrong Field) Airport,Brussels,CA,,,43.749079,-81.237341,1100,,,,small_airport,OurAirports
19808,Paudash Lake Seaplane Base,Paudash,CA,,,44.959206,-78.036835,1126,,,,seaplane_base,OurAirports
19809,Parry Sound/St. Waleran Island Seaplane Base,,CA,,,45.249199,-80.203598,580,,,,seaplane_base,OurAirports
19810,Markdale (Centre Grey General Hospital) Heliport,Markdale,CA,,,44.314998626708984,-80.65809631347656,1395,,,,heliport,OurAirports
19811,Ajax (Pickering General Hospital) Heliport,Ajax,CA,,,43.835887893400006,-79.0173760056,300,,,,heliport,OurAirports
19812,Elk Lake Airport,Elk Lake,CA,,,47.728599548339844,-80.31580352783203,950,,,,small_airport,OurAirports
19813,Cambridge / Reid's Field,Cambridge,CA,,,43.442730692299996,-80.23251056670001,1050,,,,small_airport,OurAirports
19814,Port Colborne Airport,Wainfleet,CA,,,42.877499,-79.352798,600,,,,small_airport,OurAirports
19815,Sundridge/South River Airpark,South River,CA,,,45.82212,-79.323664,1160,,,,small_airport,OurAirports
19816,Armstrong Heliport,Armstrong,CA,,,50.30670166015625,-89.02999877929688,1125,,,,heliport,OurAirports
19817,Bar River Airport,Echo Bay,CA,YEB,,46.421233,-84.096478,591,,,,small_airport,OurAirports
19818,Parti Field,Dunrobin,CA,,,45.428297,-76.067941,240,,,,small_airport,OurAirports
19819,Bruce McPhail Memorial Airport,Haley Station,CA,,,45.595032,-76.832721,500,,,,small_airport,OurAirports
19820,Stoney Creek Airport,Stoney Creek,CA,,,43.1696925259,-79.7094154358,680,,,,small_airport,OurAirports
19821,Southampton Airport,Southampton,CA,,,44.493900299072266,-81.33529663085938,685,,,,small_airport,OurAirports
19822,Lake Rosseau/Arthurlie Bay Seaplane Base,,CA,,,45.116699,-79.550003,742,,,,seaplane_base,OurAirports
19823,Fort Erie (Eurocopter Canada) Heliport,Fort Erie,CA,,,42.921189708,-78.9561331272,625,,,,heliport,OurAirports
19824,Elmira (East) Airport,Elmira,CA,,,43.59189987182617,-80.51219940185547,1150,,,,small_airport,OurAirports
19825,Hawkesbury (East) Airport,Hawkesbury,CA,,,45.582801818847656,-74.54889678955078,200,,,,small_airport,OurAirports
19826,Juergensen Field,Centre Wellington,CA,,,43.735047,-80.44781,1450,,,,small_airport,OurAirports
19827,Chatham (Public General Hospital) Heliport,Chatham,CA,,,42.40359878540039,-82.19329833984375,593,,,,heliport,OurAirports
19828,Renfrew (Victoria Hospital) Heliport,Renfrew,CA,,,45.48249816894531,-76.69609832763672,400,,,,heliport,OurAirports
19829,Rolph Airport,Deep River,CA,,,46.11669921875,-77.5333023071289,490,,,,small_airport,OurAirports
19830,Potvin Heli-Base Heliport,Dolbeau-Mistassini,CA,,,48.930801,-72.205002,425,,,,heliport,OurAirports
19831,Markham Stouffville Heliport,Toronto,CA,,,43.8851011299,-79.2305901647,647,,,,heliport,OurAirports
19832,Fordwich Airport,Fordwich,CA,,,43.888099670410156,-80.99530029296875,1250,,,,small_airport,OurAirports
19833,Cape Orford Airport,,PG,CPI,,-5.44833333333,152.081944444,20,,,,small_airport,OurAirports
19834,Alliston Heliport,Alliston,CA,,,44.1411018371582,-79.80139923095703,760,,,,heliport,OurAirports
19835,Hamilton (Chedoke-McMaster Hospital) Heliport,Hamilton,CA,,,43.2659885521,-79.9289220572,260,,,,heliport,OurAirports
19836,Geraldton (District Hospital) Heliport,Geraldton,CA,,,49.72169876098633,-86.95719909667969,1101,,,,heliport,OurAirports
19837,Stirling Airport,Stirling,CA,,,44.241401672399995,-77.5616989136,625,,,,small_airport,OurAirports
19838,St-Pierre-Jolys (Carl's Field),St-Pierre-Jolys,CA,,,49.436,-96.927002,828,,,,small_airport,OurAirports
19839,Kingston (General Hospital) Heliport,Kingston,CA,,,44.222145045,-76.4932590723,261,,,,heliport,OurAirports
19840,Manitowaning Seaplane Base,,CA,,,45.733297,-81.800001,581,,,,seaplane_base,OurAirports
19841,Strathroy (Blue Yonder) Airport,Strathroy,CA,,,42.96580123901367,-81.5916976928711,780,,,,small_airport,OurAirports
19842,Hamilton (General Hospital) Heliport,Hamilton,CA,,,43.26191223279999,-79.85472545030001,384,,,,heliport,OurAirports
19843,Toronto (Mississauga Credit Valley Hospital) Heliport,Toronto,CA,,,43.5614123982,-79.70273673530001,542,,,,heliport,OurAirports
19844,Ottawa (Children's Hospital) Heliport,Ottawa,CA,,,45.4009821144,-75.6501294672,272,,,,heliport,OurAirports
19845,Black Donald Lake Seaplane Base,Renfrew,CA,,,45.205002,-76.956703,815,,,,seaplane_base,OurAirports
19846,Arthur (Peskett Field),,CA,,,43.771543,-80.483522,1555,,,,small_airport,OurAirports
19847,Bracebridge (South Muskoka Memorial Hospital) Heliport,Bracebridge,CA,,,45.0487,-79.3151,850,,,,heliport,OurAirports
19848,Kars / Rideau Valley Air Park,Kars,CA,,,45.103062065299994,-75.6281661987,286,,,,small_airport,OurAirports
19849,Grand Bend Airport,Grand Bend,CA,,,43.28689956665039,-81.71420288085938,642,,,,small_airport,OurAirports
19850,Parkland Airport,Spruce Grove,CA,,,53.474102,-113.824282,2324,,,,small_airport,OurAirports
19851,Cardinal Couriers Heliport,Toronto,CA,,,43.631272,-79.664703,612,,,,closed,OurAirports
19852,Pourvoirie Mirage Aerodrome,Mirage Lodge,CA,,,53.8025,-72.841389,1300,,,,small_airport,OurAirports
19853,Volk Airport,Tottenham,CA,,,43.993803,-79.778445,1020,,,,small_airport,OurAirports
19854,Bradford Aerodrome,Bradford West Gwillimbury,CA,,,44.135971,-79.628688,973,,,,small_airport,OurAirports
